date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:11	63465/63465	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:08%20GMT	https://www.getthegloss.com/article/michelle-mcgagh-extreme-budget-beauty-or-how-i-survived-for-a-year-on-22-23	www.getthegloss.com/article/michelle-mcgagh-extreme-budget-beauty-or-how-i-survived-for-a-year-on-22-23.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:12	48981/48981	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:10%20GMT	https://www.getthegloss.com/article/budget-but-brilliant-westlab-pure-dead-sea-salt	www.getthegloss.com/article/budget-but-brilliant-westlab-pure-dead-sea-salt.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:13	54584/54584	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:12%20GMT	https://www.getthegloss.com/article/superdrug-optimum-phytofreeze-a-face-lift-in-a-bottle	www.getthegloss.com/article/superdrug-optimum-phytofreeze-a-face-lift-in-a-bottle.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:16	55074/55074	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:13%20GMT	https://www.getthegloss.com/news/why-you-need-to-check-out-these-rather-different-new-beauty-campaigns	www.getthegloss.com/news/why-you-need-to-check-out-these-rather-different-new-beauty-campaigns.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:17	72126/72126	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:13%20GMT	http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=50	www.getthegloss.com/listing/beauty-reviews-beauty-product-reviewse164.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:18	51243/51243	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:16%20GMT	https://www.getthegloss.com/news/why-the-new-this-girl-can-advert-is-a-must-see	www.getthegloss.com/news/why-the-new-this-girl-can-advert-is-a-must-see.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:18	71990/71990	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:17%20GMT	https://www.getthegloss.com/listing/news	www.getthegloss.com/listing/news.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:18	72319/72319	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:14%20GMT	http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=100	www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews1206.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:20	43532/43532	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:18%20GMT	https://www.getthegloss.com/news/win-a-bespoke-yoga-session-for-two-with-nike-and-jessica-skye	www.getthegloss.com/news/win-a-bespoke-yoga-session-for-two-with-nike-and-jessica-skye.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:21	49770/49770	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:19%20GMT	https://www.getthegloss.com/news/silisponge-better-than-a-makeup-brush-or-blender	www.getthegloss.com/news/silisponge-better-than-a-makeup-brush-or-blender.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:22	44860/44860	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:21%20GMT	https://www.getthegloss.com/job/sana-jardin-vice-president-emea	www.getthegloss.com/job/sana-jardin-vice-president-emea.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:22	64361/64361	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:21%20GMT	https://www.getthegloss.com/listing/jobs	www.getthegloss.com/listing/jobs.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:23	42710/42710	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:22%20GMT	https://www.getthegloss.com/job/b-public-relations-social-media-manager	www.getthegloss.com/job/b-public-relations-social-media-manager.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:24	43188/43188	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:22%20GMT	https://www.getthegloss.com/job/elemis-international-marketing-manager-spa-and-salons	www.getthegloss.com/job/elemis-international-marketing-manager-spa-and-salons.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
